Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [20/Apr/2022 05:07:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:53] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/react/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:54] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:55] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:56] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:57] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:57] "GET //user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:57] "POST //standup/start/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:57] "POST //standup/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "GET //notifications/get/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInNlc3Npb25faWQiOjJ9.e0YwR8u7aimDKxpeEz5SswDytI1vQru3KNe0zwoWsV4 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&query_str=Can+you+find+me+even+here%3F HTTP/1.1" 403 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&query_str= HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&query_str=hey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+youhey+you HTTP/1.1" 400 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:07:59] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&query_str=murder HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:00] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInNlc3Npb25faWQiOjF9.o9u0BkCU2NC71jbMWivRKfGjP-oq9AUZt95pJRPOpCA&query_str=THIS HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:01] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "GET //search/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjMsInNlc3Npb25faWQiOjN9.FeDulwTH1Vfot0WTpGEif5q3v0gXpI8pqs5LHsqbs1s&query_str=message HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [20/Apr/2022 05:08:02] "POST /message/send/v1 HTTP/1.1" 200 -
